title,category,id,sourceurl,publishdate,imageurl,content
How Joe Biden’s Touching Resonated With Readers,Politics,ab93333a-f804-4192-9df0-50e30ab783ed,https://www.nytimes.com/2019/04/04/us/politics/on-politics-joe-biden-women-reaction.html,20190404,https://static01.nyt.com/images/2019/04/11/us/politics/01onpolitics-02/01onpolitics-02-articleLarge.jpg,"Hi. Welcome to On Politics, your guide to the day in national politics. I’m Lisa Lerer, your host."
Trump Tweets Doctored Video Mocking Joe Biden,Politics,5b032633-7aa7-41ae-8348-e0d72a8df583,https://www.nytimes.com/2019/04/04/us/politics/trump-biden-tweet-meme.html,20190404,https://static01.nyt.com/images/2019/04/04/us/politics/04biden1/merlin_151956708_82dacfe0-2a2e-4812-bce4-272516d9e31a-articleLarge.jpg,"President Trump, despite his own history of buying a porn star’s silence and bragging about sexual misconduct, on Thursday leveled another broadside at Joseph R. Biden Jr., tweeting a meme that mocked the former vice president for putting his hands on women’s shoulders."
"‘Epic’ China Trade Deal Near Completion, Trump Says, but Haggling Continues",Business,9d668b08-e921-456f-a0bd-bcd3b8eed8d2,https://www.nytimes.com/2019/04/04/business/economy/trump-xi-china-trade-meeting.html,20190404,https://static01.nyt.com/images/2019/04/04/us/04dc-chinatrade/04dc-chinatrade-articleLarge.jpg,"President Trump stopped short of announcing a final trade deal with China on Thursday, saying in an Oval Office meeting with the Chinese delegation that it may take another four weeks or more to secure an “epic” trade agreement."
Dream of Owning a Plane? This Tax Break Can Help,Business,45050797-08ec-413e-b467-7e7cc0563f9a,https://www.nytimes.com/2019/04/05/your-money/tax-break-private-plane.html,20190405,https://static01.nyt.com/images/2019/04/06/business/05WEALTH-01/merlin_153064695_5e83d3be-a85b-4584-9842-3584ffb7a28f-articleLarge.jpg,"Growing up in central Connecticut in the 1980s, Joshua Siegel loved everything about flying. He couldn’t afford flying lessons, let alone his own plane, but he kept dreaming."
The Week in Tech: Facebook Is Desperate to Shape Tech Regulation. Should It?,Business,0eab24fa-36ee-4d8a-9230-5d083e60b76b,https://www.nytimes.com/2019/04/05/technology/big-tech-regulation.html,20190405,https://static01.nyt.com/images/2019/04/05/business/05technewsletter/merlin_136675356_d4d64795-573d-445d-a864-5fd0f61b057f-articleLarge.jpg,"Each week, we review the week’s news, offering analysis about the most important developments in the tech industry. Want this newsletter in your inbox? Sign up here."
One Trump Victory: Companies Rethink China,Business,f5d23580-658c-4368-ba82-aa06f4c8e164,https://www.nytimes.com/2019/04/05/business/china-trade-trump-jobs-decoupling.html,20190405,https://static01.nyt.com/images/2019/04/03/business/00CHINARETHINK-1/merlin_152764191_b9d4dc96-d7af-4a03-be6e-ed6b378253aa-articleLarge.jpg,"BEIJING — Whatever deal Washington and Beijing reach over the trade war, President Trump has already scored a big victory: Companies are rethinking their reliance on China. "
"U.S. Adds 196,000 Jobs in March, a Return to Solid Growth",Business,d31dac5a-6b96-4801-8deb-233e9c87f2d5,https://www.nytimes.com/2019/04/05/business/jobs-report-unemployment-march.html,20190405,https://static01.nyt.com/images/2019/04/05/us/05up-jobs-promo/merlin_153101238_c72f57f3-bb99-49a2-8078-6b8bf8910dfd-articleLarge.jpg,The buoyant jobs market that has helped sustain American households for the better part of a decade did not go anywhere.
Ethiopian Crash Report Indicates Pilots Followed Boeing’s Emergency Procedures,Business,159deb3e-1720-4c36-9c71-0137236c3d2a,https://www.nytimes.com/2019/04/04/business/boeing-737-ethiopian-airlines.html,20190405,https://static01.nyt.com/images/2019/04/04/business/04boeing-1/merlin_152782044_97e6bf4b-6ecd-4588-9b1a-7d483178bb02-articleLarge.jpg,"Boeing dismissed concerns about a powerful new anti-stall system on the 737 Max for months, insisting that pilots could deal with any problems by following a checklist of emergency procedures."
A Top Lawyer Will Plead Guilty in the College-Admissions Scandal,Business,0394beb1-cd38-40d1-950d-6c0a7992d029,https://www.nytimes.com/2019/04/05/business/gordon-caplan-lawyer-college-admissions-scandal.html,20190405,https://static01.nyt.com/images/2019/04/05/business/05ollege1/05ollege1-articleLarge.jpg,A prominent lawyer with a major New York law firm said on Friday that he intended to plead guilty to criminal charges arising from the college admissions cheating scandal.
Where Tim Ryan Stands on the Issues,Politics,95e0e610-ab6d-4bc2-a713-c5f2a39123e6,https://www.nytimes.com/2019/04/04/us/politics/tim-ryan-2020-issues.html,20190405,https://static01.nyt.com/images/2019/04/04/us/politics/04ryan-issues/merlin_145171482_adf470b8-c2e2-4d2b-864b-88aee536ddca-articleLarge.jpg,"[Make sense of the people, issues and ideas shaping American politics with our newsletter.]"
"VW, BMW and Daimler Hindered Clean-Air Technology, European Regulator Says",Business,6d884d74-9c91-4569-9253-76d25ddaf5b2,https://www.nytimes.com/2019/04/05/business/eu-collusion-bmw-vw-daimler-emissions.html,20190405,https://static01.nyt.com/images/2019/04/05/business/05collusion/merlin_153049992_308a8545-1e8f-40b9-b989-cc29514f67b9-articleLarge.jpg,"Germany’s three largest carmakers secretly agreed to equip their vehicles with inferior emissions equipment, European authorities said Friday, a finding that could expose Volkswagen, Daimler and BMW to a large share of the blame for poor air quality in Europe that is believed to cause thousands of deaths annually."
"Still Haven’t Filed Your Taxes? Here, Last-Minute Advice",Business,671e3c3f-5234-4a64-b10d-1b9f97ececa1,https://www.nytimes.com/2019/04/05/your-money/tax-returns-filing-last-minute.html,20190405,https://static01.nyt.com/images/2019/04/06/business/05adviser/05adviser-articleLarge.jpg,"If you haven’t filed your tax return yet, time is getting short. But you aren’t alone in procrastinating."
Swedbank’s Chairman Quits Amid Money-Laundering Scandal,Business,e52308e3-6870-43ac-ba12-e3b3f2a0ab4d,https://www.nytimes.com/2019/04/05/business/swedbank-money-laundering.html,20190405,https://static01.nyt.com/images/2019/04/05/world/05swedbank/merlin_152728344_9f82369a-18a6-49b3-abd3-2666e5a51d13-articleLarge.jpg,"FRANKFURT — A money-laundering scandal that has upended the world of Scandinavian finance ensnared another executive on Friday, when the chairman of Swedbank, one of Sweden’s largest lenders, resigned amid investigations into the activities of its subsidiaries in the Baltics."
On Politics: The Biggest Stories of the Week,Politics,8a1459bd-5261-430d-afcd-33bfc1058738,https://www.nytimes.com/2019/04/06/us/politics/biggest-stories-of-the-week.html,20190406,,"From Joe Biden to the border, it’s been a busy week in American politics. Here are some of the biggest stories you might have missed (and some links if you’d like to read further)."
Biden Didn’t Rush Into 2020. The Race Came to Him Anyway.,Politics,32c77939-924a-4038-9bfc-42f807d4cf36,https://www.nytimes.com/2019/04/06/us/politics/biden-2020.html,20190406,https://static01.nyt.com/images/2019/04/06/us/politics/06biden1/merlin_153105120_6e2740f4-1e08-470b-b745-eee1a1b462a7-articleLarge.jpg,"For months, former Vice President Joseph R. Biden Jr. hewed to a tortoise-like strategy for the 2020 presidential race: Repeatedly delaying his final decision, he hoped to skirt a long stretch of campaigning as a front-runner with a target on his back."
Why Scandinavian Banks’ Clean Reputations Are Threatened by Dirty Money,Business,8ba26658-d429-4cc6-83a1-e81a5ec9a196,https://www.nytimes.com/2019/04/06/business/swedbank-danske-bank-scandal.html,20190406,https://static01.nyt.com/images/2019/04/05/business/05SWEDBANKEXPLAIN-1/merlin_152921643_95b445cd-215c-467f-a807-26295852cec8-articleLarge.jpg,"FRANKFURT — Scandinavia has long had a reputation as one of the most progressive regions in the world, known for generous parental leaves, bicycle superhighways and Abba."
Booker Campaigns on Baby Bonds Program to Combat Inequality,Politics,a8480abc-e3d8-4afd-afb9-00474f573a7c,https://www.nytimes.com/2019/04/06/us/politics/cory-booker-2020-baby-bonds.html,20190406,https://static01.nyt.com/images/2019/04/06/us/politics/06BOOKER/06BOOKER-articleLarge.jpg,"AMHERST, N.H. — In the cozy confines of a rather stately New Hampshire home, Senator Cory Booker on Saturday offered a detailed outline of his proposal to address growing income equality with “baby bonds,” a government-run savings program for children."
Britain Proposes Broad New Powers to Regulate Internet Content,Business,61120bb0-5b9c-460c-948d-37a144da2427,https://www.nytimes.com/2019/04/07/business/britain-internet-regulations.html,20190407,https://static01.nyt.com/images/2019/04/08/business/08ukinternet/merlin_148362768_c56ae149-b72a-4acb-a36f-9fe31f71587e-articleLarge.jpg,"LONDON — Britain proposed sweeping new government powers to regulate the internet to combat the spread of violent and extremist content, false information and harmful material aimed at children. The proposal, announced on Monday, would be one of the world’s most aggressive actions to rein in the most corrosive online content."
"Democrats Rethink the Death Penalty, and Its Politics",Politics,425cbbe5-31c2-487c-aecd-1702d0ce7312,https://www.nytimes.com/2019/04/07/us/politics/death-penalty-democrats.html,20190407,https://static01.nyt.com/images/2019/04/07/us/072020deathpenalty-1/merlin_152013030_514e3410-dec3-4bbb-8b06-95b110b7e50a-articleLarge.jpg,"LOS ANGELES — By signing an executive order, Gov. Gavin Newsom of California recently ended the threat of execution as long as he is in office for the 737 inmates on the state’s death row, the largest in the Western Hemisphere."
"Blamed for Climate Change, Oil Companies Invest in Carbon Removal",Business,e5676e74-6512-47d1-af44-c52be04c6b23,https://www.nytimes.com/2019/04/07/business/energy-environment/climate-change-carbon-engineering.html,20190407,https://static01.nyt.com/images/2019/04/05/business/00carbon1/merlin_152711010_43c238e8-e129-4125-92a3-041f5490a6d6-articleLarge.jpg,"SQUAMISH, British Columbia — Everyone knows an electric fan can make people feel cooler on a steamy day. But could fans moderate the planet’s rising temperatures?"
"$3,000 to Rent a Movie? Bringing the Theater Home for the 1 Percent",Business,89d6cef5-de84-4efc-8e3f-d0376f1ca137,https://www.nytimes.com/2019/04/07/business/media/movie-rentals-red-carpet-home-cinema.html,20190407,https://static01.nyt.com/images/2019/04/08/business/08redcarpet-print-dress/21redcarpet-print-articleLarge.gif,"WEST HOLLYWOOD, Calif. — Fred Rosen, the retired Ticketmaster tycoon, was eating a melted ham-and-brie sandwich at the exclusive San Vicente Bungalows and spouting forth about belts."
Cory Booker Raises $5 Million in First Quarter of 2020 Race,Politics,07dff0dc-12ed-435a-91b4-955feb96bbf2,https://www.nytimes.com/2019/04/07/us/politics/cory-booker-2020-fundraising.html,20190407,https://static01.nyt.com/images/2019/04/07/us/07booker-money1/07booker-money1-articleLarge-v2.jpg,Senator Cory Booker of New Jersey announced on Sunday that his presidential campaign had raised more than $5 million in the first quarter of the year.
Fire Your Agent? Not Yet. Hollywood Writers and Talent Agencies Extend Talks.,Business,be70f1ac-7388-42c1-9c10-8b3f07efa472,https://www.nytimes.com/2019/04/07/business/media/writers-guild-talent-agencies.html,20190407,https://static01.nyt.com/images/2019/04/07/business/07hollywoodwriters/merlin_153182538_8cb85b80-6e70-4704-bf63-6632f60c0906-articleLarge.jpg,Thousands of Hollywood writers are not firing their agents — yet.
What Laws Could Investigators Use to Pursue a Case Against Boeing?,Business,a661c4f9-d65c-42e6-954f-b44ccd75f7cd,https://www.nytimes.com/2019/04/08/business/dealbook/boeing-lawsuit.html,20190408,https://static01.nyt.com/images/2019/03/26/business/26db-henning/merlin_152397888_372428ec-6540-4fee-8bfb-a13b60ae3f04-articleLarge.jpg,Get the DealBook newsletter to make sense of major business and policy headlines — and the power-brokers who shape them.__________
"Carlos Ghosn, Once Nissan’s Savior, Is Voted Off the Board",Business,60084090-10d1-485b-93ae-b3ab5c4cf2f7,https://www.nytimes.com/2019/04/08/business/carlos-ghosn-nissan-board-shareholders.html,20190408,https://static01.nyt.com/images/2019/04/09/business/09nissan/merlin_153215514_1b92b11f-da0d-4cb8-a158-b5424e5cc605-articleLarge.jpg,"TOKYO — Nissan shareholders voted on Monday to remove Carlos Ghosn from the company’s board, severing one of its last ties to an executive who once was hailed as the automaker’s savior."
"Boeing’s 737 Max: 1960s Design, 1990s Computing Power and Paper Manuals",Business,94a8f515-6f20-4dee-8df1-6d3eb49ddafb,https://www.nytimes.com/2019/04/08/business/boeing-737-max-.html,20190408,https://static01.nyt.com/images/2019/04/05/business/00boeing-1/00boeing-1-articleLarge.jpg,Pilots start some new Boeing planes by turning a knob and flipping two switches.
Buses and Trains Lack Safety Features That Are Standard Elsewhere,Business,b35e2795-ae9e-4cd8-bda2-99663b8777c0,https://www.nytimes.com/2019/04/08/business/amtrak-greyhound-safety-bus-train.html,20190408,https://static01.nyt.com/images/2019/04/09/business/09itineraries1/merlin_104143926_cde89fff-70d5-4a51-ae2e-75a4849dac45-articleLarge.jpg,"Serious train and bus accidents are rare. But when they happen, passengers and their bags have almost none of the protections considered standard on planes and cars."
"Eric Swalwell, California Congressman, Is Running for President",Politics,34aff205-7774-4ae0-aca1-969a8376cb69,https://www.nytimes.com/2019/04/08/us/politics/eric-swalwell-president-2020.html,20190408,https://static01.nyt.com/images/2019/04/09/us/politics/09swalwell/merlin_151244223_173dfe57-eba3-420a-b087-4d0a4249be81-articleLarge.jpg,And then there were 18.
DealBook Briefing: Could ‘Down Round’ I.P.O.s Hit the Tech Unicorns?,Business,f9c1862d-27cd-4089-88e8-43b4007667ce,https://www.nytimes.com/2019/04/08/business/dealbook/tech-unicorn-ipo.html,20190408,https://static01.nyt.com/images/2019/04/08/business/08db-newsletter-pinterest/merlin_133531847_8e08cf3b-bc60-4f51-ac8d-2dec7f1bd99b-articleLarge.jpg,Good Monday. (Want this by email? Sign up here.)
Amy Klobuchar’s 2020 Campaign Says It Raised $5.2 Million,Politics,f0527dff-e4e1-472c-8641-f19220d6df13,https://www.nytimes.com/2019/04/08/us/politics/amy-klobuchar-2020-fundraising.html,20190408,https://static01.nyt.com/images/2019/04/08/us/politics/08klobuchar/merlin_152517891_a4303782-ad4f-4254-adf4-1aa7d233df12-articleLarge.jpg,"WASHINGTON — Senator Amy Klobuchar of Minnesota raised more than $5.2 million over the first seven weeks of her presidential bid, her campaign said on Monday, though that sum includes an undisclosed amount she could spend only in a general election campaign, not in the Democratic primary."
Katrina vanden Heuvel to Step Down as Editor of The Nation,Business,c25099d0-9670-4967-a424-45ff9f975539,https://www.nytimes.com/2019/04/08/business/media/katrina-vanden-heuvel-the-nation.html,20190408,https://static01.nyt.com/images/2019/04/08/business/08nation/merlin_153241140_44aa7ab5-643f-467e-a2dd-931c68708d5f-articleLarge.jpg,"For 24 years, the editor and publisher Katrina vanden Heuvel has been the public face of The Nation, the oldest continuously published weekly in the United States. On June 15, she will give up her job as day-to-day editor, and be succeeded in the role by D. D. Guttenplan, an author long associated with the magazine."
Pinterest Dials Down Expectations as I.P.O. Nears,Business,38a4a493-470c-4817-9efa-615ea16d582c,https://www.nytimes.com/2019/04/07/technology/pinterest-ipo.html,20190408,https://static01.nyt.com/images/2019/04/08/technology/08pinterest1/08pinterest1-articleLarge.jpg,"SAN FRANCISCO — Pinterest set a price range for its initial public offering that will value the company below its last private-market peg of $12 billion, raising questions about investor demand for prominent but unprofitable technology companies that are stampeding toward the stock market."
On Politics: Democrats and the Death Penalty,Politics,270181a5-e2e8-45e9-9989-4b4479448e58,https://www.nytimes.com/2019/04/08/us/politics/on-politics-democrats-and-the-death-penalty.html,20190408,,Good Monday morning. Here are some of the stories making news in Washington and politics today.
DealBook Briefing: Want to Avoid Corruption? Don’t Invest Here,Business,58102bae-c387-41fb-bcd4-c695b0943244,https://www.nytimes.com/2019/04/09/business/dealbook/corruption-investment.html,20190409,https://static01.nyt.com/images/2019/04/09/business/09db-newsletter-corruption1/merlin_95702483_afb7c808-0f6d-4614-9d0b-829e5064be10-articleLarge.jpg,Good Tuesday. (Want this by email? Sign up here.)
U.S. Readies $11 Billion in Tariffs on E.U.,Business,07e7dde2-1508-46ad-bb59-6f4c7826280c,https://www.nytimes.com/2019/04/09/us/politics/boeing-airbus-tariffs.html,20190409,https://static01.nyt.com/images/2019/04/09/business/09DC-BOEING/merlin_141680616_6c14ff26-7e73-4e4f-8798-741af39a078f-articleLarge.jpg,"WASHINGTON — The United States and the European Union are preparing to impose tit-for-tat tariffs on each other’s products, the latest escalation in a 14-year fight over government aid given to Boeing and European rival Airbus."
Recent Commercial Real Estate Transactions,Business,ee86e2ad-4d02-4af4-860d-9e094e4edd62,https://www.nytimes.com/2019/04/09/realestate/commercial/new-york-commercial-real-estate.html,20190409,https://static01.nyt.com/images/2019/04/09/business/09TRANS-1/09TRANS-1-articleLarge.jpg,$6.175 MILLION
"Bank of America Will Lift Minimum Wage to $20, as Lawmakers Spotlight Inequality",Business,c4a01c5c-1357-47f5-9df7-d2d140325e89,https://www.nytimes.com/2019/04/09/business/bank-of-america-minimum-wage.html,20190409,https://static01.nyt.com/images/2019/04/09/business/09BANKOFAMERICA/09BANKOFAMERICA-articleLarge.jpg,"A day before he was to appear at a congressional hearing focused on the biggest banks in the United States, Bank of America’s chief executive, Brian Moynihan, said on Tuesday that the bank planned to raise its minimum wage to $20 an hour from $15 over the next two years."
What Life After Coal Looks Like,Business,d9910382-ba18-42c3-b8d4-9b2e0a146d1e,https://www.nytimes.com/2019/04/09/business/romania-coal-towns.html,20190409,https://static01.nyt.com/images/2019/04/10/business/10romaniacoal-2/merlin_150212742_89f321c4-87d9-4c7e-acd3-aee71b952df0-articleLarge.jpg,"Coal mines were once a bloodstream for Romania, a source of economic vitality in the days of Communist rule. Ribbons of exhaust from smokestacks were a signature of a modern, 20th-century state, and the rich mines of Romania’s Jiu Valley employed tens of thousands, generating vibrant cities."
On Politics: Trump’s Purge of Homeland Security,Politics,45ebfc7e-1525-43a3-86a2-687562c978b5,https://www.nytimes.com/2019/04/09/us/politics/trumps-homeland-security.html,20190409,,Good Tuesday morning. Here are some of the stories making news in Washington and politics today.
Carlos Ghosn Accuses Nissan Officials of Mismanagement,Business,3b6513cd-5728-4062-bba8-7794ab68a18f,https://www.nytimes.com/2019/04/09/business/carlos-ghosn-nissan-video.html,20190409,https://static01.nyt.com/images/2019/04/09/world/09ghosn/09ghosn-articleLarge.jpg,"TOKYO — Carlos Ghosn, the former head of Nissan Motor, slammed the company’s management on Tuesday, arguing that the same executives he says engineered his downfall from the top of a vast auto empire are running the Japanese automaker into the ground."
Democrats Used to Campaign. Now Everyone Has a ‘Movement.’,Politics,8e32f07c-4326-46e7-b002-2dc30d05f02d,https://www.nytimes.com/2019/04/09/us/politics/democrats-candidates-grassroots-movement.html,20190409,https://static01.nyt.com/images/2019/04/09/us/politics/09movements1/merlin_152270469_e0e57fbb-4d08-4239-b910-ee779281b67d-articleLarge.jpg,Tired: Mounting a campaign for president of the United States.
The Rise and Fall and Rise of Jeanine Pirro of Fox News,Business,5369fd94-57ed-4f72-b809-698f6f07c017,https://www.nytimes.com/2019/04/09/business/media/jeanine-pirro-fox-news-trump.html,20190409,https://static01.nyt.com/images/2019/04/09/business/09PIRRO-01/09PIRRO-01-articleLarge.jpg,"One evening in 1996, as the Yankees clinched their first World Series in 18 years, Donald J. Trump was presiding over a masquerade ball at his sprawling Westchester County estate."
"As Office Tenants Expect More Tech, Even the Windows Get Smart",Business,57625d79-ad3e-4c6e-9ddd-44118f7f6528,https://www.nytimes.com/2019/04/09/business/office-technology-smart-windows.html,20190409,https://static01.nyt.com/images/2019/04/10/business/10SMARTTECH-01/merlin_153030387_8837217c-ad44-4567-b93a-c516d9d1c802-articleLarge.jpg,"Office developers and landlords once had to think only about supplying electricity, plumbing and heating to workplaces, leaving tenants to design their offices to their own technical specifications. "
"DealBook Briefing: Yes, the Economy Is Slowing. But Don’t Hyperventilate.",Business,be2071d1-e726-4f17-bd1c-69fd7f18912a,https://www.nytimes.com/2019/04/10/business/dealbook/imf-growth-economy.html,20190410,https://static01.nyt.com/images/2019/04/10/business/10db-newsletter-imf/merlin_153300906_a8917eac-cb61-45d2-b968-5e47d47f5fdd-articleLarge.jpg,Good Wednesday. (Want this by email? Sign up here.)
On Politics: The U.S. Is Not as ‘Full’ as Trump Thinks,Politics,769c7a96-ce56-4e6b-9940-0db3e813631b,https://www.nytimes.com/2019/04/10/us/politics/trump-immigration-asylum.html,20190410,,Good Wednesday morning. Here are some of the stories making news in Washington and politics today.
"To Purge Some of Social Media’s Ugliness, an Unlikely Lesson From Wall St.",Business,d6b58f92-a7aa-4a20-adf7-7d4aa50e74f1,https://www.nytimes.com/2019/04/10/business/dealbook/fake-news-facebook-twitter.html,20190410,https://static01.nyt.com/images/2019/04/10/business/10db-sorkin1/merlin_136662015_9302b246-05e1-437e-a153-a4b3e2512315-articleLarge.jpg,"Exactly a year ago, Facebook’s chief executive, Mark Zuckerberg, testified before Congress and apologized for his company’s role in enabling “fake news, foreign interference in elections and hate speech.” "
"Pete Buttigieg, Gay and Christian, Challenges Religious Right on Their Own Turf",Politics,6919b2fc-1575-48f9-a27a-b3f33a2b2a55,https://www.nytimes.com/2019/04/10/us/politics/pete-buttigieg-sexuality-religion.html,20190410,https://static01.nyt.com/images/2019/04/10/us/politics/10buttigieg-pence1/merlin_153178740_9134c923-b890-4893-b31d-63fad8139750-articleLarge.jpg,"WASHINGTON — As a religious gay man who believes his party has ceded discussion of religion and spirituality to Republicans, Pete Buttigieg, a Democratic candidate for president, is talking about God and sexuality in an unconventional way: He is using the language of faith to confront the Christian right on territory they have long claimed as their own."
Why a Fisher-Price Sleeper Linked to Infant Deaths Hasn’t Been Recalled,Business,c9835f39-0634-4dd4-9bf9-2ed754894444,https://www.nytimes.com/2019/04/10/business/fisher-price-rock-n-play-recall-infant-deaths.html,20190410,https://static01.nyt.com/images/2019/04/10/business/10fisherprice1/merlin_153143172_f4931588-6434-4915-b5ff-5c7fea7afcd3-popup.jpg,"After Fisher-Price’s Rock ’n Play sleeper was linked to multiple infant deaths, the company and a government regulator issued a joint warning to consumers about the product on Friday, stopping short of a recall."
Donald Trump’s Tax Returns: What We Might Learn,Business,b323d18a-4754-47d6-91c5-30c42184a8c6,https://www.nytimes.com/2019/04/10/business/trump-tax-returns.html,20190410,https://static01.nyt.com/images/2019/04/10/business/10trumptax1/10trumptax1-articleLarge.jpg,Democrats are hoping that President Trump’s federal tax returns will serve as a Rosetta stone to unlock the secrets of his murky finances. 
Lifting Journalism by Knowing What Readers Are Looking For,Business,ac4a0e4c-53c2-4820-8aad-bd74bd746446,https://www.nytimes.com/2019/04/10/technology/personaltech/journalism-seo-internet-search.html,20190410,https://static01.nyt.com/images/2019/04/10/business/10techusing1/merlin_152761941_111a298d-19b7-4920-9a18-20a55a85b217-articleLarge.jpg,"How do New York Times journalists use technology in their jobs and in their personal lives? Claudio E. Cabrera, a deputy off-platform director tasked with driving quality traffic from search engines to The Times, discussed the tech he’s using."
$7 Million Trump Building Condo Tied to Scandal-Scarred Foreign Leader,Business,ca6ef6b0-cd6f-4e92-849e-ff466880c6e7,https://www.nytimes.com/2019/04/10/business/trump-congo.html,20190410,https://static01.nyt.com/images/2019/04/10/business/10congotrump6/merlin_153273060_23c88fd2-4300-41a9-ba66-5e612da50047-articleLarge.jpg,"The Trump International Hotel and Tower in Manhattan, near the southwest corner of Central Park, is a 44-story building with a mix of luxury condominiums and hotel suites that go for more than $2,500 a night."
Amazon and Microsoft Are 2 Finalists for $10 Billion Pentagon Contract,Business,b31daf70-f0eb-423d-98d5-db99f12b495d,https://www.nytimes.com/2019/04/10/technology/amazon-microsoft-jedi-pentagon.html,20190410,,The Pentagon said Wednesday that Amazon and Microsoft were the final candidates for a hotly contested $10 billion contract to bring modern cloud computing to the Defense Department.
"The National Enquirer Is for Sale, and a Deal Seems Near",Business,fc44c174-3afc-4601-9089-9cc98b71a6be,https://www.nytimes.com/2019/04/10/business/dealbook/national-enquirer-sale.html,20190410,https://static01.nyt.com/images/2019/02/09/business/10enquirer-alt/08Bezos-enquirercover-articleLarge-v3.jpg,"The National Enquirer, the supermarket tabloid that once published a photo of Elvis Presley in his coffin and later backed Donald J. Trump’s presidential campaign, is for sale, the publisher said in a statement."
DealBook Briefing: What Bank C.E.O.s Said to Congress,Business,9476e5b3-4495-4ca2-9097-4db2fa166c06,https://www.nytimes.com/2019/04/11/business/dealbook/bank-ceos-congress.html,20190411,https://static01.nyt.com/images/2019/04/11/business/11db-newsletter-banks/merlin_153330747_0851881e-41c0-4832-b1ee-7945d8700b06-articleLarge.jpg,Good Thursday. (Want this by email? Sign up here.)
"As U.S. and China Near Trade Deal, Enforcement Is Key",Business,0d1b531f-a924-412c-bb55-f270f3de8060,https://www.nytimes.com/2019/04/11/us/politics/us-china-trade-deal.html,20190411,https://static01.nyt.com/images/2019/04/11/business/11DC-CHINATRADE-01/11DC-CHINATRADE-01-articleLarge.jpg,"WASHINGTON — As the United States and China edge closer to a trade agreement, the ability to reach a final deal is coming down to a central question: Will Beijing live up to its promises?"
"Ron Burkle, Billionaire Investor, Is Said to Be in Talks to Buy National Enquirer",Business,603a0ec0-b9c5-45f9-881e-55ebd2a2b94a,https://www.nytimes.com/2019/04/11/business/dealbook/national-enquirer-ron-burkle.html,20190411,https://static01.nyt.com/images/2019/04/12/business/12enquirer/merlin_153348282_f9eaafa3-1e8e-45f2-af3a-fe85cbce7e5a-articleLarge.jpg,"The owners of The National Enquirer have been in talks to sell the tabloid to Ronald W. Burkle, a supermarket magnate with ties to President Bill Clinton, according to three people with direct knowledge of the negotiations."
"Uber, Losing $1.8 Billion a Year, Reveals I.P.O. Filing",Business,4b49de08-698e-4598-8399-1de16da77833,https://www.nytimes.com/2019/04/11/technology/uber-ipo-filing.html,20190411,https://static01.nyt.com/images/2019/04/08/business/00uberfiling/merlin_142836873_a1fcf7b0-11e6-4f45-b9f5-cfbae295c274-articleLarge.jpg,"SAN FRANCISCO — Uber, the ride-hailing service that has upended transportation around the world, took a major step toward the largest initial public offering in years when it officially unveiled its finances in a prospectus on Thursday."
What Exactly Is Uber’s ‘Core Platform Contribution Margin’?,Business,0c3e6526-ba7b-444b-a57e-0c4a590fc128,https://www.nytimes.com/2019/04/11/technology/uber-financial-glossary.html,20190411,,It’s a timeworn tradition for technology companies to resort to an array of jargon and technical terms to describe their operations — especially if they’re not making a profit.
Herman Cain’s Fed Chances Dim Amid Republican Senate Opposition,Business,f29cc0ad-548c-4408-8709-7cd86d7703fe,https://www.nytimes.com/2019/04/11/business/herman-cain-fed.html,20190411,https://static01.nyt.com/images/2019/04/04/us/politics/04dc-cain/merlin_153067605_9b23e218-e419-445d-931a-477db56a3cdf-articleLarge.jpg,WASHINGTON — Herman Cain’s chances to win confirmation to the Federal Reserve plummeted on Thursday as at least four Republican senators indicated they would not back President Trump’s choice to fill a Fed seat.
Twitter Is a Big Deal in Politics. That Doesn’t Make It Right.,Politics,d3bd7567-a469-409b-9d8a-cf280b306f62,https://www.nytimes.com/2019/04/11/us/politics/on-politics-twitter-democrats.html,20190411,https://static01.nyt.com/images/2019/04/11/us/11onpolitics-03/11onpolitics-03-articleLarge.png,"Hi. Welcome to On Politics, your guide to the day in national politics. I’m Lisa Lerer, your host."
"To Halt Energy Slide, Mexico Turns to a Trusted Provider: Mexico",Business,d9e6106c-cbee-46c7-98b6-f2dcda0438af,https://www.nytimes.com/2019/04/11/business/energy-environment/mexico-oil-electricity-gasoline.html,20190411,https://static01.nyt.com/images/2019/04/09/business/1omexoil4/merlin_150728742_cc5d2560-7381-4b8b-8877-b4f55597e761-articleLarge.jpg,"TULA, Mexico — President Andrés Manuel López Obrador envisions a future in which Mexico produces more oil, gasoline and electricity. But his strategy to get there relies on reaching back into his country’s past."
"Biden, Despite Troubles, Tops Democratic Contenders in Poll of Iowa Voters",Politics,ea2c82b1-0f85-42cd-809e-cb5cca46b44d,https://www.nytimes.com/2019/04/11/us/politics/iowa-democrats-poll-biden.html,20190411,https://static01.nyt.com/images/2019/04/11/us/politics/11poll/merlin_153105600_f2430416-cc75-43ab-9d50-40e45433e7d4-articleLarge.jpg,"Despite a turbulent week in which he was accused by several women of inappropriate physical contact, former Vice President Joseph R. Biden Jr. remains popular among Iowa Democrats and leads a new poll that also indicates Mayor Pete Buttigieg of South Bend, Ind., is on the rise."
