Sentiment,title,category,id,sourceurl,publishdate
Positive,"The Instant, Custom, Connected Future of Medical Devices",Business,196af3c5-8f0e-4457-82d0-90268d5e9036,https://www.nytimes.com/2019/02/14/business/smart-medical-devices-implants.html,20190214
Positive,The Rise of the Robot Reporter,Business,f1224722-5f31-4314-a377-bbf5353ebbb0,https://www.nytimes.com/2019/02/05/business/media/artificial-intelligence-journalism-robots.html,20190205
Positive,The Stock Market Is Making a Comeback. Was It Something the Fed Said?,Business,c902fccc-af9b-4fce-a4fc-64f97760aeed,https://www.nytimes.com/2019/01/20/business/stock-market-recovery-federal-reserve.html,20190120
Positive,The Strange Experience of Being Australia’s First Tech Billionaires,Business,41adaadc-4888-4876-802a-59091c8ea45d,https://www.nytimes.com/2019/02/13/technology/atlassian-cannon-brookes-farquhar.html,20190213
Positive,The Week in Tech: Silicon Valley Hobnobs in Davos,Business,d06964ae-4672-4296-8fbd-e506eaa48d59,https://www.nytimes.com/2019/01/25/technology/davos-tech-regulation.html,20190125
Positive,Trump Signs Executive Order Promoting Artificial Intelligence,Business,b1954e37-a7cc-4d09-b69c-1242238af9ab,https://www.nytimes.com/2019/02/11/business/ai-artificial-intelligence-trump.html,20190211
Positive,"Twitter Continues Its Profit Streak, While Still Shedding Users",Business,06cc0884-6909-4f98-9466-f770f135a5dc,https://www.nytimes.com/2019/02/07/technology/twitter-earnings-profit.html,20190207
Positive,"U.S. and Germany Defuse an Energy Dispute, Easing Tensions",Business,59e57e73-3801-42a0-9023-106087e118e1,https://www.nytimes.com/2019/02/12/business/us-germany-energy-dispute.html,20190212
Positive,U.S. Job Gains Show Employers Shrugged Off Government Shutdown,Business,f62cd90c-a6b6-42ba-aa6e-d04249ec1a8a,https://www.nytimes.com/2019/02/01/business/economy/jobs-report.html,20190131
Positive,Vanguard’s Jack Bogle Wasn’t a Billionaire. He Was Proud of That.,Business,fc084ba6-6823-4759-bc8f-72436234701a,https://www.nytimes.com/2019/01/16/business/vanguard-jack-bogle-death.html,20190117
Positive,Wells Fargo Should Be More Generous With Federal Workers. ,Business,d3c7275d-158c-44f3-9d48-0f59a99eabb2,https://www.nytimes.com/2019/01/04/your-money/wells-fargo-government-shutdown-loan.html,20190104
Positive,What Made the TV Show ‘You’ a Hit? Netflix,Business,9f8f9b7f-e6a2-4240-9e6f-ed4e0b2ad395,https://www.nytimes.com/2019/01/21/business/media/netflix-you-ratings.html,20190121
Positive,What’s Next for the Renault-Nissan Alliance?,Business,bc6dc09a-3da1-45c5-882b-f7e1e58d2ecd,https://www.nytimes.com/2019/01/24/business/renault-nissan-carlos-ghosn-alliance.html,20190124
Positive,"Zuckerberg Plans to Integrate WhatsApp, Instagram and Facebook Messenger",Business,b31c6c0a-aa7c-43db-89ee-772a116790a2,https://www.nytimes.com/2019/01/25/technology/facebook-instagram-whatsapp-messenger.html,20190125
Positive,$24.8 Million Raised in 24 Hours: Trump Adds to His Financial Advantage,Politics,76492242-bf87-4845-9a50-2a2321036bd7,https://www.nytimes.com/2019/06/19/us/politics/trump-fundraising-2020.html,20190619
Positive,"16-Year-Olds Want a Vote. Fifty Years Ago, So Did 18-Year-Olds.",Politics,9890693c-0133-4ae0-ba93-92068a10aaea,https://www.nytimes.com/2019/05/19/us/politics/voting-age.html,20190519
Positive,"2020 Democrats Embrace Race-Conscious Policies, Including Reparations",Politics,d2e96f82-4d06-4258-b762-5707bfee77c1,https://www.nytimes.com/2019/02/21/us/politics/2020-democrats-race-policy.html,20190221
Positive,"2020 Democrats Love Small Donors. But Some Really Love Big Donors, Too.",Politics,a61b41d7-5812-4cc8-8038-788f84cddbf3,https://www.nytimes.com/2019/03/30/us/politics/democrats-2020-donors.html,20190330
Positive,2020 Democrats Seek Voters in an Unusual Spot: Fox News,Politics,ec29ab37-9e02-477c-9b27-eaf05df4482e,https://www.nytimes.com/2019/04/17/us/politics/fox-news-democrats-2020.html,20190417
Positive,3 Borrowers Win Case on Eligibility for Public Service Loan Forgiveness,Business,41821e84-c72c-4819-8dc1-93d34440d528,https://www.nytimes.com/2019/02/23/your-money/public-service-loan-forgiveness-lawsuit.html,20190223
Positive,"3 New Policies From the 2020 Democrats: Policing, L.G.B.T. Rights and Voting Rights",Politics,d0f0d156-7e0f-41c9-bc78-eb337690a760,https://www.nytimes.com/2019/06/08/us/politics/democrats-2020-policies.html,20190608
Positive,4 Tax Strategies That Could Make a Divorce Settlement Easier,Business,ef7c59bd-0c54-4a52-a0fe-f135065818ea,https://www.nytimes.com/2019/04/19/your-money/taxes-tips-divorce.html,20190419
Positive,40 Million Watched Trump’s Prime-Time Address on TV,Business,a1a11da6-2cd9-45b4-b92a-b4f9845770c2,https://www.nytimes.com/2019/01/09/business/media/president-trump-speech-ratings.html,20190109
Positive,"5 Ways to Value Your Collection, Whether It’s Fine Wine or Shrunken Heads",Business,3c112602-db5e-4ac4-8358-167c69208974,https://www.nytimes.com/2019/03/01/your-money/collectibles-value-market.html,20190301
Positive,A Better Way to Break Up Big Tech,Business,5338c3aa-3944-451a-b451-26a37d4539af,https://www.nytimes.com/2019/03/13/technology/elizabeth-warren-tech-companies.html,20190313
Positive,"A Billboard No. 1 Is at Stake, So Here’s an Album With Your Taylor Swift Hoodie",Business,ff832eb5-0eac-44ac-8c53-45b8f6c6c861,https://www.nytimes.com/2019/06/09/business/media/billboard-charts-bundles.html,20190609
Positive,A China-U.S. Trade Truce Could Enshrine a Global Economic Shift,Business,55613cae-b98e-4e15-832f-e1730dad767f,https://www.nytimes.com/2019/06/29/business/us-china-trump-trade-truce.html,20190629
Positive,A Comprehensive Guide to Taking Your Smartphone Abroad for Cheap,Business,c5b7e7a8-b621-4743-8013-def508ab0bfe,https://www.nytimes.com/2019/06/26/technology/personaltech/sim-cards-foreign-vacation.html,20190626
Positive,A Path to Discovery in the Theranos Case,Business,132459b3-eafb-4df4-9676-19c2f9ac6c46,https://www.nytimes.com/2019/06/28/business/dealbook/discovery-theranos-bulwani.html,20190628
